lhg,rhg,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,tongueOut,ll1x,ll1y,ll2x,ll2y,ll3x,ll3y,ll4x,ll4y,ll5x,ll5y,ll6x,ll6y,ll7x,ll7y,ll8x,ll8y,ll9x,ll9y,ll10x,ll10y,ll11x,ll11y,ll12x,ll12y,ll13x,ll13y,ll14x,ll14y,ll15x,ll15y,ll16x,ll16y,ll17x,ll17y,ll18x,ll18y,ll19x,ll19y,ll20x,ll20y,rl1x,rl1y,rl2x,rl2y,rl3x,rl3y,rl4x,rl4y,rl5x,rl5y,rl6x,rl6y,rl7x,rl7y,rl8x,rl8y,rl9x,rl9y,rl10x,rl10y,rl11x,rl11y,rl12x,rl12y,rl13x,rl13y,rl14x,rl14y,rl15x,rl15y,rl16x,rl16y,rl17x,rl17y,rl18x,rl18y,rl19x,rl19y,rl20x,rl20y,emote_label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388196110725403,0.5929670929908752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259638130664825,0.062477022409439,-0.0645291805267334,0.1308884918689727,-0.0815719962120056,0.1899359822273254,-0.0752356946468353,0.2436473965644836,-0.0748084485530853,0.1295469999313354,-0.1381517648696899,0.0753263533115387,-0.1240056157112121,0.0533469319343566,-0.1028024554252624,0.0644052028656005,-0.0640818774700164,0.0846602916717529,-0.1329665780067443,0.0285621285438537,-0.1157501339912414,0.0138644576072692,-0.0932020246982574,0.0278477072715759,-0.054803729057312,0.031814694404602,-0.1197589933872222,-0.0169885754585266,-0.1021836698055267,-0.0243635177612304,-0.0811385810375213,-0.0093800425529479,-0.0477213263511657,-0.0220382213592529,-0.1004945933818817,-0.0580521821975708,-0.0862929224967956,-0.0604312419891357,-0.0656760036945343,-0.0466811656951904,0.0170956254005432,0.0657590627670288,0.0487990379333496,0.1390167474746704,0.066837191581726,0.1993285715579986,0.0610548257827758,0.2499394714832306,0.0571341514587402,0.1622317433357238,0.1169362664222717,0.1446162462234497,0.106680691242218,0.1125691533088684,0.0881876945495605,0.1121402978897094,0.055117905139923,0.1173452734947204,0.1200476288795471,0.0955697298049926,0.1059749126434326,0.0717129111289978,0.0868827104568481,0.076653778553009,0.0553300976753234,0.0650197863578796,0.1146416068077087,0.0489973425865173,0.0983659625053405,0.0305665135383605,0.078891634941101,0.0353177189826965,0.0571197867393493,0.0119052529335021,0.102773904800415,0.0014822483062744,0.0883932709693908,-0.0070700049400329,0.0706071853637695,-0.0019145607948303,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0262766927480697,0.0790005326271057,-0.0666624158620834,0.1620896756649017,-0.0844304412603378,0.2300276160240173,-0.0753544121980667,0.2883418500423431,-0.0943536907434463,0.1352872252464294,-0.1598506718873977,0.0824189782142639,-0.1392306238412857,0.0716732144355773,-0.1147023886442184,0.0860499143600463,-0.0871737152338028,0.0753247141838073,-0.1586616188287735,0.0287495255470275,-0.1348918825387954,0.0269556641578674,-0.1084797531366348,0.0416808724403381,-0.0792556852102279,0.0138773918151855,-0.1464578062295913,-0.0212064385414123,-0.1220474392175674,-0.0193270444869995,-0.0958481580018997,-0.0062298774719238,-0.0702654272317886,-0.0461241602897644,-0.1227055937051773,-0.0668181180953979,-0.1010619550943374,-0.0607746839523315,-0.0760558694601059,-0.045430302619934,0.0192275047302246,0.0777943730354309,0.0535213947296142,0.1607361435890197,0.0711739063262939,0.2283571362495422,0.0629869103431701,0.2803551256656647,0.0659440755844116,0.1779794096946716,0.1323354840278625,0.1663513779640197,0.1196270585060119,0.1326217651367187,0.0975041389465332,0.1301236152648925,0.0657781362533569,0.1266436576843261,0.1366623044013977,0.1143321990966796,0.1211103796958923,0.0886645317077636,0.0993497371673584,0.0905321240425109,0.0678973197937011,0.0691085457801818,0.1336296796798706,0.0641182661056518,0.1157675385475158,0.0438802242279052,0.0936857461929321,0.0450375080108642,0.0712250471115112,0.0106922984123229,0.1244065761566162,0.0122942924499511,0.1088514924049377,0.0032734870910644,0.0882537961006164,0.004600703716278,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0276977568864822,0.0833133459091186,-0.0685212314128875,0.1643296182155609,-0.0869340896606445,0.2354419231414795,-0.0776828080415725,0.2976229786872864,-0.0944333970546722,0.1361020803451538,-0.1679738014936447,0.0894330739974975,-0.1474903672933578,0.0753853917121887,-0.1213773936033248,0.0872172117233276,-0.08858023583889,0.0726472735404968,-0.1651888340711593,0.032068133354187,-0.1419751495122909,0.0286403894424438,-0.1151518374681472,0.0432162284851074,-0.0820025950670242,0.00781911611557,-0.1525165885686874,-0.0208293199539184,-0.1286794990301132,-0.0207307338714599,-0.1026934534311294,-0.0098333954811096,-0.0740777403116226,-0.0539950132369995,-0.1295263618230819,-0.0691724419593811,-0.1090084463357925,-0.0652698278427124,-0.0852696001529693,-0.0547793507575988,0.0252805352210998,0.0751742124557495,0.0700795650482177,0.1519823670387268,0.0975820422172546,0.2169306576251983,0.0966561436653137,0.279654324054718,0.073609173297882,0.1670074462890625,0.148152470588684,0.1524470448493957,0.1340253353118896,0.1196685433387756,0.1108605861663818,0.119455337524414,0.0697506070137023,0.1089951395988464,0.1506020426750183,0.0927692651748657,0.1326385736465454,0.0689783096313476,0.1083379387855529,0.0736541748046875,0.0687055587768554,0.046034812927246,0.1437813639640808,0.0400288701057434,0.1235150694847107,0.023621380329132,0.0981146097183227,0.0267481803894042,0.0695690512657165,-0.0157952308654785,0.1307838559150695,-0.0114752650260925,0.1156575679779052,-0.0157409310340881,0.0930943489074707,-0.0134949088096618,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944005250930786,0.514135479927063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884240627288818,0.9717633724212646,0.8093523979187012,0.0,0.0,0.0,0.0,0.0,0.0,-0.0302534624934196,0.070634126663208,-0.0723498985171318,0.150830328464508,-0.086367018520832,0.2218665480613708,-0.0772720351815223,0.2826876044273376,-0.0693499073386192,0.1118559837341308,-0.1465985998511314,0.0747053027153015,-0.1274253651499748,0.0690377950668335,-0.1001169458031654,0.0831711292266845,-0.0581665858626365,0.0512918233871459,-0.1424919292330742,0.0151360034942626,-0.1195626482367515,0.0197494626045227,-0.0901932641863823,0.0338199138641357,-0.051186017692089,-0.0066036581993103,-0.1292758509516716,-0.0335907936096191,-0.1069194599986076,-0.0273173451423645,-0.0796859487891197,-0.017133891582489,-0.0470756813883781,-0.0591853857040405,-0.1094761565327644,-0.0766522288322448,-0.0930960103869438,-0.0690000057220459,-0.068836860358715,-0.0600249171257019,0.0233221054077148,0.0652103424072265,0.0658949017524719,0.1342546939849853,0.0905321240425109,0.1931285262107849,0.0885743498802185,0.2513255476951599,0.0654513239860534,0.1341674327850341,0.1303988695144653,0.1036563515663147,0.1137862801551818,0.0877366065979003,0.0931088924407959,0.0955840349197387,0.0585246086120605,0.0797398090362548,0.1280559301376342,0.0509456992149353,0.1087970733642578,0.0414041280746459,0.0873026847839355,0.0491112470626831,0.0545852780342102,0.0227932929992675,0.1184963583946228,0.0042588114738464,0.099063754081726,-0.0005913972854614,0.0773277878761291,0.005864143371582,0.053473949432373,-0.0317772626876831,0.1037614941596984,-0.0397728681564331,0.0874613523483276,-0.0377054810523986,0.0677804946899414,-0.0315645337104797,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478971242904663,0.6003026366233826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507747888565063,0.9519731998443604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0382867902517318,0.0873053073883056,-0.0865736007690429,0.1738465428352356,-0.1101356893777847,0.2477091252803802,-0.1091238111257553,0.3214243650436401,-0.1094870120286941,0.113434612751007,-0.1480607539415359,0.0574761033058166,-0.1208751648664474,0.0586351752281188,-0.0961207598447799,0.0895691514015197,-0.0955252200365066,0.049045979976654,-0.1362704187631607,0.0021080374717712,-0.1051033586263656,0.0119271874427795,-0.077728047966957,0.0397611856460571,-0.0774923712015152,-0.0122628211975097,-0.1163710802793502,-0.0471900105476379,-0.0878050327301025,-0.0362697839736938,-0.0612188130617141,-0.0117189288139343,-0.0567152500152587,-0.0661210417747497,-0.0881295204162597,-0.0978419184684753,-0.0643656104803085,-0.0875104069709777,-0.0407962054014205,-0.0656768083572387,0.0379753708839416,0.0586776733398437,0.0839555859565734,0.1070222854614257,0.1150869131088256,0.1282861232757568,0.130433440208435,0.1367426514625549,0.0825495719909668,0.1127747893333435,0.1235617995262146,0.1460906267166137,0.1322036981582641,0.1528937220573425,0.1274508237838745,0.1616197824478149,0.0651118159294128,0.0768877267837524,0.1050283908843994,0.0983929634094238,0.1129766702651977,0.0847836136817932,0.1067683100700378,0.0729234218597412,0.0476970076560974,0.0334372520446777,0.0861490964889526,0.0546069741249084,0.0953858494758606,0.0454520583152771,0.092272400856018,0.0362442731857299,0.0323625206947326,-0.0108016729354858,0.0655840635299682,0.002968430519104,0.0742015838623046,0.0016090273857116,0.0734395384788513,-0.0035535097122192,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304867267608643,0.5381779670715332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9419866800308228,0.942917823791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413316488265991,0.0630092620849609,0.0727013349533081,0.1433610916137695,0.0834839344024658,0.2124972343444824,0.0807180404663086,0.2689283490180969,0.0405465960502624,0.1636086702346801,0.0826001167297363,0.1405078768730163,0.0909837484359741,0.1103242039680481,0.0889427065849304,0.1081938743591308,0.0215973854064941,0.1161087751388549,0.0712060928344726,0.0867683291435241,0.0837433338165283,0.0624135136604309,0.084316074848175,0.0524935722351074,0.0096528530120849,0.0650179386138916,0.0597395300865173,0.0353209972381591,0.0733323693275451,0.0193205475807189,0.0752238035202026,0.0205047130584716,0.0046824812889099,0.0142574310302734,0.0521588921546936,-0.0067538022994995,0.0644071698188781,-0.0198321342468261,0.065887451171875,-0.0216710567474365,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656266450881958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386019706726074,0.8366463780403137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295052826404571,0.0662163496017456,-0.0763504207134246,0.1400145292282104,-0.0961745977401733,0.2029743790626526,-0.0938055217266082,0.2671667337417602,-0.0748521387577056,0.1144169569015502,-0.1430131793022155,0.0539740324020385,-0.1241396963596344,0.0515821576118469,-0.1000343561172485,0.070902407169342,-0.0585770010948181,0.0584591627120971,-0.1348390877246856,-0.0008864402770996,-0.1124658733606338,0.0081055164337158,-0.0861132442951202,0.0275021791458129,-0.0459741055965423,0.0019261837005615,-0.1186576187610626,-0.0459935069084167,-0.0977245569229126,-0.0348093509674072,-0.0734566152095794,-0.0191394090652465,-0.0363340973854064,-0.0496848821640014,-0.0945877879858017,-0.0795380473136901,-0.079643428325653,-0.0664241909980773,-0.057003378868103,-0.0519272089004516,0.0316815376281738,0.066804826259613,0.0809362530708313,0.1376506686210632,0.1153492331504821,0.1975114345550537,0.1186435222625732,0.2645755112171173,0.0628172159194946,0.1730628609657287,0.1372622847557068,0.1534957885742187,0.1268027424812317,0.1117849946022033,0.1053656935691833,0.1063954830169677,0.0527948141098022,0.1159253716468811,0.1354467272758484,0.0840469598770141,0.1183656454086303,0.0575340390205383,0.0948530435562133,0.0628609061241149,0.0470969676971435,0.0517683625221252,0.1242020726203918,0.0288116931915283,0.1061415672302246,0.0109317898750305,0.081780195236206,0.0173135995864868,0.0445044636726379,-0.0112172961235046,0.109978973865509,-0.0192276835441589,0.0988577008247375,-0.0249664187431335,0.0773975849151611,-0.0208292007446289,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541847348213196,0.5758056044578552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589082598686218,0.9527499675750732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0558959767222404,0.0829112529754638,-0.1062472388148307,0.1681396961212158,-0.1298100128769874,0.2451128363609314,-0.1271980628371238,0.3151972889900207,-0.0864024683833122,0.175062894821167,-0.1537846699357032,0.1064487099647522,-0.1318467333912849,0.0909377336502075,-0.1094380542635917,0.1109410524368286,-0.0671131685376167,0.1233592629432678,-0.1464215591549873,0.0476804375648498,-0.1198359057307243,0.0453585982322692,-0.0946365967392921,0.0634066462516784,-0.0532046929001808,0.0671401619911193,-0.1286390200257301,-0.0012111067771911,-0.1031758412718772,0.0052503943443298,-0.0805278792977333,0.0244811177253723,-0.0417848154902458,0.0144299864768981,-0.1023128703236579,-0.0374621748924255,-0.0830180123448371,-0.0308220386505126,-0.0604153200984001,-0.0112216472625732,0.034758448600769,0.064884603023529,0.0801109671592712,0.1352112293243408,0.1131385564804077,0.1929809153079986,0.1202366352081298,0.2567012012004852,0.0580032467842102,0.1810450851917266,0.1257234811782837,0.1493878364562988,0.1154577136039733,0.1094638109207153,0.0964784622192382,0.1115967035293579,0.0467969179153442,0.1299250721931457,0.1204303503036499,0.0896313190460205,0.104424774646759,0.0664392113685607,0.0841374993324279,0.0732277035713195,0.04114431142807,0.0719994306564331,0.1083345413208007,0.0370305180549621,0.0917539596557617,0.0202624201774597,0.0711109042167663,0.0299062728881835,0.0378627181053161,0.0143885016441345,0.0951768159866333,-0.0056758522987365,0.0831418633460998,-0.012604534626007,0.0634335279464721,-0.0051977038383483,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644176244735718,0.5407543182373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979085087776184,0.9825186729431152,0.527747631072998,0.5558426976203918,0.0,0.0,0.0,0.0,0.0,-0.0272972583770751,0.0358014702796936,-0.0581549406051635,0.0824066400527954,-0.0701038837432861,0.1270447373390197,-0.0671043097972869,0.167713314294815,-0.0632382631301879,0.0970022082328796,-0.1010602116584777,0.0451051592826843,-0.0885739028453826,0.0326936244964599,-0.0757648944854736,0.0495555996894836,-0.0524002313613891,0.0737774968147277,-0.0929622650146484,0.018243670463562,-0.0793017446994781,0.0116099119186401,-0.0671486556529998,0.0272026062011718,-0.0413080155849456,0.0427533984184265,-0.0797955095767974,-0.0054867267608642,-0.0663744211196899,-0.007573664188385,-0.0550207197666168,0.0073747634887695,-0.0313339531421661,0.0093457102775573,-0.0624226331710815,-0.0255672335624694,-0.0514818429946899,-0.0248641371726989,-0.0391474962234497,-0.0118147730827331,0.0232593417167663,0.0505221486091613,0.0544846057891845,0.1025380492210388,0.0696870684623718,0.1483677625656128,0.0656019449234008,0.1863240003585815,0.0724708437919616,0.1109469532966613,0.1132994890213012,0.0713344812393188,0.0999066233634948,0.0527822375297546,0.0857824087142944,0.0623233318328857,0.0694934129714965,0.0770734548568725,0.1108728647232055,0.0343870520591735,0.0960665345191955,0.0220727324485778,0.0806020498275756,0.0339846611022949,0.0663620829582214,0.0364124178886413,0.1024417281150817,-0.0010208487510681,0.087293803691864,-0.0088558197021484,0.0728766918182373,0.0029045939445495,0.0630666613578796,-0.0061251521110534,0.0857940316200256,-0.033827006816864,0.0719519257545471,-0.035673975944519,0.0599358081817626,-0.0246188640594482,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733034610748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691783785820008,0.9616712331771852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025601103901863,0.0936856269836425,-0.0574735403060913,0.1735345423221588,-0.0744177103042602,0.245898425579071,-0.0651845335960388,0.3047773241996765,-0.101456731557846,0.1241498589515686,-0.1625981628894806,0.0973843336105346,-0.1438160836696624,0.0894208550453186,-0.1203736066818237,0.0932035446166992,-0.1027601063251495,0.058846890926361,-0.1684312522411346,0.04185551404953,-0.1492987871170044,0.0412731766700744,-0.1256337463855743,0.0434653759002685,-0.1000418066978454,-0.004068374633789,-0.1637660562992096,-0.0154224038124084,-0.1428607702255249,-0.0136151313781738,-0.1186827719211578,-0.0104627609252929,-0.0936776101589202,-0.0635623335838317,-0.1459383368492126,-0.0699361562728881,-0.1279613077640533,-0.0632156729698181,-0.106678158044815,-0.0567765831947326,0.0249691605567932,0.0764408707618713,0.0650746822357177,0.1481102705001831,0.0851561427116394,0.2112915515899658,0.0794126987457275,0.2672784924507141,0.0795627832412719,0.1266343593597412,0.1503253579139709,0.1042680144309997,0.1306516528129577,0.0833315849304199,0.1060401201248169,0.0876824855804443,0.0773824453353881,0.065276563167572,0.1515821814537048,0.0501084327697753,0.1285966038703918,0.0352562069892883,0.1036375164985656,0.0403844118118286,0.0768277645111084,0.0049101114273071,0.1470329165458679,-0.0003209710121154,0.1242270469665527,-0.0091027021408081,0.0991548299789428,-0.005059540271759,0.0757682919502258,-0.0537935495376586,0.1321180462837219,-0.0489766001701355,0.1148672699928283,-0.0505064129829406,0.0925670862197876,-0.0496453046798706,0.0
